IND,TOK,DATE,SHOT,TIME,TAUTH,IP,BT,NEL,PLTH,RGEO,DELTA1,KAPPAA,EPS,MEFF
9227,JET,20020412,55426,66.125,0.227212705140771,-1.19957637786865,-1.21691893730386,3.53354454040527,6.47991627066323,2.96655082702637,1.27409034967423,1.61476883403706,0.304682070072724,1.97554482433238
9228,JET,20020412,55427,65.8765869140625,0.214647650555789,-1.19595813751221,-1.22404399830377,3.90249443054199,6.67056043092166,2.94610023498535,1.26945173740387,1.58236733612687,0.31145260438753,1.99592052265357
9229,JET,20020412,55428,65.8765869140625,0.22314827155023,-1.2023868560791,-1.21920510325133,4.02614593505859,6.53943796326198,2.95353507995605,1.2748498916626,1.59192165121978,0.30985797250635,1.99316322595739
9230,JET,20020412,55429,66.125,0.214749619095854,-1.19711971282959,-1.22415065413118,4.03907775878906,6.71667364978064,2.94107246398926,1.27109634876251,1.57570011040439,0.313911142182495,1.98736838580354
9231,JET,20020412,55430,66.125,0.192953832434576,-1.19654941558838,-1.22588157286065,3.96500015258789,6.58720552831954,2.93983268737793,1.26557314395904,1.57418176558157,0.313827150641756,1.98839257532144
9232,JET,20020412,55431,66.3733520507813,0.173869905671895,-1.19525909423828,-1.23756174776746,3.09784126281738,6.42793608327952,2.91116714477539,1.27217489480972,1.58709881160099,0.319173780867332,1.99346543745776
9233,JET,20020412,55432,66.125,0.183815014426417,-1.18143367767334,-1.23182417662465,3.52920341491699,6.55206831423483,2.93263053894043,1.40833508968353,1.57815113672873,0.312067207226074,1.97795046500139
9234,JET,20020412,55433,66.3733520507813,0.195882393458191,-1.18477153778076,-1.22826775070286,3.50423431396484,6.55064995047052,2.93623352050781,1.40764009952545,1.57804057524759,0.311781228401125,1.9742862898206
9235,JET,20020412,55435,65.8765869140625,0.222051017205018,-1.18395328521729,-1.22852166831239,3.45079803466797,6.65389196196703,2.93219375610352,1.40542221069336,1.56927197668052,0.312580253611168,1.95751588067897
9236,JET,20020412,55436,65.8765869140625,0.179955900654506,-1.19611358642578,-1.22868604746333,4.17230606079102,6.94189321947906,2.9362907409668,1.26295930147171,1.57374202907022,0.314376873219345,1.99324960688939
9237,JET,20020509,55774,59.8735961914063,0.411317711171692,-2.472900390625,-2.62703654351103,7.30976486206055,13.8699333989453,3.00876998901367,1.46260380744934,1.59272080021744,0.294690458470632,1.95736239982904
9238,JET,20020509,55780,60.1357727050781,0.404409883262684,-2.47433471679688,-2.64019934185586,10.5510635375977,13.8644449738572,2.99370765686035,1.46719682216644,1.59324850882715,0.29881830316043,1.97822385242531
9239,JET,20020517,55905,58.8799743652344,0.469572300057448,-2.49214744567871,-2.63533911077619,7.22014617919922,13.2791396472908,2.99676513671875,1.45681321620941,1.58754383612102,0.297503831544431,1.97779331290826
9240,JET,20020521,55926,68.1121826171875,0.248682483758458,-1.18777656555176,-1.22915288313936,2.68242645263672,5.2938395445188,2.94850730895996,1.35160088539123,1.60237940456713,0.315193997931258,1.97506003818418
9241,JET,20020521,55931,68.4019775390625,0.177361706131398,-1.16995334625244,-1.23496895205464,3.84139060974121,5.88766621245032,2.93370246887207,1.34098935127258,1.57808545253277,0.317007941590464,1.99339798078932
9242,JET,20020521,55932,68.4019775390625,0.204744319128258,-1.17400074005127,-1.23434333551548,4.26807403564453,5.79135888657827,2.93979072570801,1.34323000907898,1.58870440050593,0.315067926557957,1.9872837800336
9243,JET,20020521,55935,60.8671875,0.306964462342846,-2.00661659240723,-2.43513707736539,4.72958374023438,11.1403667465344,2.93231964111328,1.25919556617737,1.59635690866614,0.314583739869128,1.98800284248121
9244,JET,20020521,55936,62.6473999023438,0.303428365008474,-2.00202941894531,-2.42825026720724,4.8055305480957,11.0964358919507,2.93375396728516,1.25572967529297,1.59271144448997,0.314387354271285,1.98834983711097
9245,JET,20020521,55937,62.1505737304688,0.27707065591199,-2.00384140014648,-2.43219450232378,4.85663604736328,11.4780943656075,2.93106460571289,1.24970656633377,1.59340238177343,0.314554291537441,1.98998705773956
9246,JET,20020521,55938,61.6123962402344,0.286121191824189,-2.0059986114502,-2.43641159608789,5.56292343139648,11.3171612576011,2.92705726623535,1.25242549180984,1.58697065640624,0.31642372937683,1.99185907281126
9247,JET,20020521,55939,61.6123962402344,0.241503326842738,-1.99714946746826,-2.44223650669495,5.09941101074219,11.6149410970003,2.91887855529785,1.24709248542786,1.57617782454135,0.318756767317963,1.99208379567485
9248,JET,20020521,55941,61.1156005859375,0.275659514115292,-1.99907684326172,-2.44439400718631,5.54136657714844,9.94346022481057,2.92008781433105,1.24579149484634,1.57646125737194,0.318435178550551,1.9935851967128
9249,JET,20020521,55942,61.3639831542969,0.254222489597469,-2.00075912475586,-2.44537249130109,7.05607223510742,10.6149395667372,2.91838836669922,1.24567782878876,1.57593793734153,0.319017813494232,1.99058061597681
9250,JET,20020522,55944,61.3639831542969,0.27259149293633,-2.00161170959473,-2.44563388453728,5.58164978027344,10.3405898269531,2.91913604736328,1.2455587387085,1.57910140899131,0.318140594902997,1.99370097893456
9251,JET,20020522,55945,67.1185913085938,0.247893440721969,-1.19544792175293,-1.22648704711427,3.51523399353027,5.15667852494473,2.95160865783691,1.27982091903687,1.59098520420621,0.311539858338617,1.99342858662833
9252,JET,20020522,55946,61.3639831542969,0.313552921694443,-1.99285984039307,-2.44570070879975,6.23141098022461,7.90179700995042,2.91726493835449,1.24087768793106,1.57622883113832,0.318430133763805,1.99609312556719
9253,JET,20020522,55947,61.3639831542969,0.250411696239742,-2.00188064575195,-2.44171435431799,5.67445373535156,11.7694180620854,2.92322540283203,1.25126755237579,1.58105390355143,0.317771229769831,1.99245108092578
9254,JET,20020522,55948,61.6123962402344,0.257344235333009,-1.99966144561768,-2.44393046000666,5.76205825805664,10.5895789432965,2.9194450378418,1.24653869867325,1.57685404430623,0.318776255528769,1.98772074979444
9255,JET,20020522,55949,61.1156005859375,0.25411866481673,-1.99746322631836,-2.44952784168629,5.62566375732422,10.5755276448581,2.91568946838379,1.24433410167694,1.57193123506027,0.319625149068367,1.99228401101132
9256,JET,20020522,55950,61.6123962402344,0.247435974067338,-1.99668598175049,-2.44553786981861,6.02265167236328,10.6087093715874,2.91593551635742,1.24374055862427,1.57264439848959,0.319920492677216,1.98993480650448
9257,JET,20020522,55952,60.3703918457031,0.250479741433104,-2.00155258178711,-2.44842582612771,5.96066665649414,12.1379025822119,2.91812705993652,1.2484438419342,1.5748558079092,0.318816632558553,1.99023652460199
9258,JET,20020522,55953,61.3777770996094,0.239549267927743,-1.99347496032715,-2.44741617408623,6.43877410888672,10.7247857114063,2.91508865356445,1.24321526288986,1.56909042614491,0.320043039992253,1.99455400955768
9259,JET,20020522,55955,60.1219787597656,0.335373572177654,-1.98194408416748,-2.42337460512852,6.62075424194336,11.7657622422771,2.94708824157715,1.33561909198761,1.58317777324453,0.317511939178952,1.98838681068776
9260,JET,20020522,55956,60.6187744140625,0.269702950205308,-1.97960376739502,-2.42704781352795,6.17072296142578,11.9415702263941,2.94035530090332,1.31305968761444,1.56931035431653,0.317349488483666,1.9938837018867
9261,JET,20020522,55962,59.3768005371094,0.384948498757163,-2.47379112243652,-2.63197775291445,8.82421875,13.6549024368662,2.99522972106934,1.44840121269226,1.58825179748892,0.297974894976511,1.98933930888076
9262,JET,20020522,55965,60.1219787597656,0.301150097641738,-2.46866798400879,-2.630416608027,9.05899047851562,15.4637597305956,2.99515724182129,1.43104016780853,1.57915748799142,0.29758330281948,1.99021563044427
9263,JET,20020522,55966,60.3703918457031,0.295543016960489,-2.4619026184082,-2.63379138664814,7.70219421386719,15.3013751586136,2.99507713317871,1.42968773841858,1.57884675979819,0.297330321986546,1.99080329699918
9264,JET,20020522,55967,60.1357727050781,0.290355020523805,-2.4593391418457,-2.63603928814598,8.9510498046875,15.4690556577403,2.99461555480957,1.42976307868957,1.57852752286501,0.297657831865537,1.97924165168863
9265,JET,20020523,55973,61.3639831542969,0.333680496514467,-1.9818754196167,-2.42539051296158,5.4193229675293,10.2264770120404,2.94330024719238,1.32129919528961,1.57731072146165,0.317005068247343,1.99250045325842
9266,JET,20020523,55974,60.6325988769531,0.248983587834985,-1.96853542327881,-2.43401544873345,5.68764114379883,10.615829740031,2.93447113037109,1.30615359544754,1.5620156328934,0.318847545804117,1.99118724212458
9267,JET,20020523,55981,61.8607788085938,0.304320844849796,-2.00193977355957,-1.80082923550521,6.80039596557617,11.7803074770564,2.9455451965332,1.25763440132141,1.6205888100111,0.308760880235496,1.99120301662849
9268,JET,20020523,55985,64.3861694335938,0.34643868669618,-2.01131820678711,-2.43389355311994,4.40652465820313,9.6343637970946,2.93021774291992,1.24679088592529,1.61001679399687,0.312206189244395,1.98727526143046
9269,JET,20020523,55986,63.1441955566406,0.29816694639572,-2.01001739501953,-1.80664515454505,6.04739379882813,10.0421403502175,2.9371395111084,1.23859757184982,1.6360857366674,0.307036398951365,1.9939774183496
9276,JET,20020524,56016,63.6409912109375,0.324911208506894,-2.48309898376465,-2.4349073401033,5.38800430297852,9.47247081427295,2.9362621307373,1.1974093914032,1.54248619295986,0.302266495696182,1.98663220839578
9277,JET,20020524,56019,63.6409912109375,0.326743130233621,-2.48165512084961,-2.43702175926949,6.42710113525391,9.73114963133201,2.93597793579102,1.19915354251862,1.54474036308649,0.302077148154548,1.99186504660581
9280,JET,20020525,56041,63.1441955566406,0.411316267100894,-2.4785041809082,-2.62121734579287,7.94078063964844,13.5509758507669,3.00288391113281,1.45252346992493,1.59487576042449,0.295870872015326,1.98540537948672
9281,JET,20020525,56043,61.8607788085938,0.441840886256716,-2.47129440307617,-2.62686726214876,9.11227416992188,12.6148529645421,3.00124168395996,1.44728600978851,1.5899685711344,0.296455070336158,1.99065055681084
9282,JET,20020525,56044,61.8607788085938,0.399509467482356,-2.4690113067627,-2.62675973766433,8.68843841552734,13.9611164241091,3.00161170959473,1.45455193519592,1.59142505637333,0.297052377536126,1.99180322314606
9283,JET,20020525,56045,60.8671875,0.379095411672709,-2.46441841125488,-2.63061327168195,9.48394012451172,13.9292002379474,2.99641418457031,1.44905352592468,1.58054545396734,0.29852181817256,1.98934928521805
9284,JET,20020525,56047,61.9849853515625,0.35483391006409,-2.46732139587402,-2.62756592994366,9.97272491455078,15.0780009957251,3.00242042541504,1.44297802448273,1.58904513939431,0.296080127918035,1.99149470482484
9285,JET,20020525,56056,61.6261901855469,0.384040834740093,-2.18674278259277,-2.35989270457669,8.13602447509766,12.4069610476721,2.98078155517578,1.54951369762421,1.63373292111493,0.302842100144101,1.99021004177183
9286,JET,20020527,56064,59.6251831054688,0.372386825559641,-2.19241523742676,-2.35940375127925,7.57285690307617,13.0320968449368,2.99316024780273,1.55176103115082,1.64527474427019,0.288258995538076,1.99210957947834
9287,JET,20020527,56065,59.8735961914063,0.389584673206229,-2.19305419921875,-2.35363350620177,8.24639129638672,12.9253798333861,2.9989128112793,1.55535769462585,1.64632905103188,0.287684904985963,1.98863592310463
9288,JET,20020527,56074,60.6187744140625,0.324754325354608,-2.18971824645996,-2.34928882344231,7.97785186767578,13.2187363929483,3.00114250183105,1.54381692409515,1.65958003266577,0.285231365465855,1.99259448526852
9289,JET,20020527,56078,60.1219787597656,0.284038438873202,-2.18370628356934,-2.35273751176935,7.89226150512695,13.7395143448567,2.99812316894531,1.48008573055267,1.63470219351411,0.287239006794412,1.99457192918449
9290,JET,20020527,56083,61.12939453125,0.398926037827351,-2.48215484619141,-2.63399927165119,10.2582397460938,14.6506721803142,2.99582672119141,1.54755556583404,1.64192539375132,0.287829412304001,1.96153846925356
9291,JET,20020528,56102,61.1156005859375,0.242164296289131,-1.99996376037598,-2.42343986959977,5.64913940429688,13.4526996808555,2.94526863098145,1.25919628143311,1.57662572098742,0.316102058777245,1.98455711213053
9292,JET,20020528,56104,61.6123962402344,0.263854733370036,-2.00991058349609,-2.42536529860853,4.88972473144531,11.9126785534878,2.94353103637695,1.25829005241394,1.58516642984642,0.315464588552271,1.98138072383252
9293,JET,20020529,56110,60.6187744140625,0.42271136286533,-2.46932983398438,-2.63400733352255,8.34336853027344,12.3997932855283,2.99723434448242,1.44293785095215,1.59140703428657,0.296741501603015,1.99046420386498
9294,JET,20020529,56113,61.3639831542969,0.405652448548964,-2.46789360046387,-2.63264711869237,8.50118255615234,13.2955055802092,2.99847412109375,1.4459822177887,1.58797720921101,0.297047066786085,1.9923188254437
9295,JET,20020529,56120,60.8671875,0.384156806232806,-2.46516227722168,-2.63237941058183,8.19562530517578,13.0191384424139,2.99729919433594,1.44192254543304,1.58454773842073,0.29733771018831,1.92423344479962
9296,JET,20020530,56137,60.3703918457031,0.391160907686689,-2.49912071228027,-2.69504363911106,7.46146392822266,12.4036262953275,2.92839050292969,1.43261504173279,1.59498762809553,0.320648464163822,1.9859885728293
9297,JET,20020530,56139,60.6187744140625,0.442201547582216,-2.50439262390137,-2.69641095192589,8.54293060302734,12.4699217899162,2.92798805236816,1.43442583084106,1.58475896213393,0.321290214571083,1.98834512827331
9298,JET,20020530,56143,60.6187744140625,0.406343985841769,-2.50492477416992,-2.69225471615252,7.4240608215332,12.8409624812914,2.93160438537598,1.42298018932343,1.58738464540313,0.319598504884499,1.99127284771373
9299,JET,20020530,56144,60.8671875,0.399979494142741,-2.50403022766113,-2.69728206598218,8.41184234619141,13.5708560583881,2.92770385742188,1.42569363117218,1.58502684322746,0.320402160316881,1.9892725353181
9301,JET,20020916,56603,64.8829956054688,0.277298666041876,-1.49080181121826,-1.81404928007664,4.06844711303711,7.22976522820861,2.93060874938965,1.25327527523041,1.58275388658359,0.313877862625229,1.98611067304045
9302,JET,20020916,56605,64.8829956054688,0.262782186205403,-1.50405788421631,-1.80987495485852,4.63606262207031,8.45691100877634,2.93656158447266,1.25759917497635,1.58414580236962,0.312184496792682,1.98499394084906
9303,JET,20020916,56606,64.8829956054688,0.403305727032224,-1.80512046813965,-1.81401931450534,4.22871780395508,6.98481587321856,2.9011402130127,1.24985009431839,1.63800902960841,0.313032656096218,1.98267796857711
9304,JET,20020916,56610,65.3797607421875,0.310072266306954,-1.49967861175537,-1.80332044492828,4.30213928222656,7.05260581108489,2.94696426391602,1.26282644271851,1.60276029689392,0.309068170903616,1.9938563318441
9305,JET,20020916,56611,64.3861694335938,0.332416169960989,-2.00766944885254,-2.43806284910202,4.65865707397461,9.97472504908885,2.9305305480957,1.24838119745254,1.5882200085556,0.313082433310207,1.98903405586631
9306,JET,20020916,56612,64.3861694335938,0.266394147646354,-1.98776817321777,-2.43909389560475,4.35135269165039,11.7689839962704,2.93142127990723,1.24382710456848,1.59056445317797,0.312196753353646,1.96891372984536
9307,JET,20020925,56734,64.8829956054688,0.207629154099463,-1.20007038116455,-1.20785169580678,3.52379608154297,6.03515261694344,2.92810249328613,1.25493806600571,1.59190676882755,0.319455056739682,1.98906073092648
9308,JET,20020925,56738,64.3861694335938,0.224234354591205,-1.40119552612305,-1.4298990508665,4.640380859375,8.78276377247036,2.91990280151367,1.265056848526,1.56315694286271,0.32643807116215,1.99438706710975
9309,JET,20020925,56739,66.3733520507813,0.212962320693951,-1.41130542755127,-1.43384953536836,4.44773483276367,7.7409944342569,2.91049957275391,1.255011677742,1.56651152982697,0.326091294546312,1.99504377593938
9310,JET,20020925,56740,66.3733520507813,0.192379843419267,-1.42068576812744,-1.42971859156605,4.29986190795898,10.913953335606,2.91902351379395,1.27233409881592,1.58403344873898,0.324028413319576,1.99316573199078
